Url,DomainNameLength,UrlEntropy,PercentageNumericChars,DotCount,TokenCount,SubdomainCount,HasHyphenInDomain,NumberOfDigits,TldPopularity,TldLength,HyphenRatio,VeryShortTokenCount,AverageTokenLength,HasBrandPrefix,DigitToLengthRatio,ConsonantClusterScore,IsAllSubdomain,IsRandomString,RepeatedCharScore,VowelConsonantRatio,UnigramRarity,LevenshteinToBrands,BigramEnglishScore,CharacterTransitionScore,RepeatedNGramScore,ClassLabel
tokyoadvertising.com,20,3.8841836,0,1,2,0,0,0,1,3,0,0,9.5,0,0,0,0,0,0,0.4375,0,0,0.33333334,0,0,1
mxp1059.com,11,3.2776134,0.36363637,1,2,0,0,4,1,3,0,0,5,0,0.36363637,0.33333334,0,0,0,0,0,0.39999998,0,0,0,0
acmi.net.au,11,3.0957954,0,2,3,1,0,0,1,2,0,1,3,0,0,0,1,0,0,0.5,0,0.4,0,0,0,1
ukapp.occwrt.org,16,3.375,0,2,3,1,0,0,1,3,0,0,4.6666665,0,0,0.6,1,0,0.5,0.4,0,0.4,0,0,0,0
ecostudiromaelazio.it,21,3.6537569,0,1,2,0,0,0,1,2,0,1,10,0,0,0,0,0,0,0.5555556,0,0,0,0,0,0
chemistry.mcmaster.ca,21,3.3680425,0,2,3,1,0,0,1,2,0,1,6.3333335,0,0,0.2857143,1,0,0,0.33333334,0,0.3,0.25,0,0,1
marxforschung.de,16,3.875,0,1,2,0,0,0,1,2,0,1,7.5,0,0,0.6,0,0,0,0.23076923,0,0,0.16666667,0,0,0
robin-jarossi.suite101.com,26,3.9210298,0.115384616,2,4,1,1,3,1,3,0.03846154,0,5.75,0,0.115384616,0,1,0,0.5,0.41666666,0,0.100000024,0.083333336,0,0,1
nadegda-95.ru,13,3.3927474,0.15384616,1,3,0,1,2,1,2,0.07692308,2,3.6666667,0,0.15384616,0,0,0,0,0.42857143,0,0.19999999,0,0,0,0
dominoziele.pw,14,3.3787835,0,1,2,0,0,0,0,2,0,1,6.5,0,0,0,0,0,0,0.54545456,0,0.3,0.1,0,0,0
update-paypallaccount.com,25,3.623465,0,1,3,0,1,0,1,3,0.04,0,7.6666665,0,0,0,0,0,0.5,0.45,0,0,0.1,0,0,0
macaulay.cuny.edu,17,3.1751232,0,2,3,1,0,0,0,3,0,0,5,0,0,0,1,0,0,0.625,0,0.39999998,0,0,0,1
lechateaugrouphomes.com,23,3.6753109,0,1,2,0,0,0,1,3,0,0,11,0,0,0,0,0,0,0.47368422,0,0,0.22222222,0,0,1
web.multco.us,13,3.3927474,0,2,3,1,0,0,0,2,0,1,3.6666667,0,0,0.25,1,0,0,0.33333334,0,0,0,0,0,1
thewhiskeydregs.com,19,3.787144,0,1,2,0,0,0,1,3,0,0,9,0,0,0,0,0,0,0.33333334,0,0,0.35714287,0,0,1
electime.com,12,2.8553886,0,1,2,0,0,0,1,3,0,0,5.5,0,0,0,0,0,0,0.5,0,0.39999998,0,0,0,0
kite-forum.com,14,3.5216408,0,1,3,0,1,0,1,3,0.071428575,0,4,0,0,0,0,0,0,0.44444445,0,0.3,0.22222222,0,0,0
rossettoink.com,15,3.3232315,0,1,2,0,0,0,1,3,0,0,7,0,0,0,0,0,0.5,0.36363637,0,0.19999999,0.2,0,0,1
kellycapwell.blogspot.com,25,3.669275,0,2,3,1,0,0,1,3,0,0,7.6666665,0,0,0.125,1,0,0.5,0.33333334,0.2,0.100000024,0,0.33333334,0.2,1
shaungroves.com,15,3.640224,0,1,2,0,0,0,1,3,0,0,7,0,0,0.2,0,0,0,0.36363637,0,0.100000024,0.3,0,0,1
burbankpt.com,13,3.5465937,0,1,2,0,0,0,1,3,0,0,6,0,0,0.5,0,0,0,0.22222222,0,0.3,0.125,0,0,1
rraymond01.000webhostapp.com,28,3.9946804,0.17857143,2,3,1,0,5,1,3,0,0,8.666667,0,0.17857143,0,1,0,0.5,0.375,0,0.3,0.22222222,0,0,0
pits.ac.fj,10,3.1219282,0,2,3,1,0,0,0,2,0,2,2.6666667,0,0,0,1,0,0,0.25,0,0.4,0.33333334,0,0,0
destinosc.com.br,16,3.5,0,2,3,1,0,0,1,2,0,1,4.6666665,0,0,0,1,0,0,0.33333334,0,0.3,0.25,0,0,0
zwiala.co.za,12,2.8553886,0,2,3,1,0,0,0,2,0,2,3.3333333,0,0,0,1,0,0,0.5,0,0.4,0,0,0,0
mobilitymusic.com,17,3.2927701,0,1,2,0,0,0,1,3,0,0,8,0,0,0,0,0,0,0.46153846,0,0,0.083333336,0,0,1
nawabclothing.com,17,3.6168747,0,1,2,0,0,0,1,3,0,0,8,0,0,0.2,0,0,0,0.30769232,0,0.100000024,0.33333334,0,0,0
mail.amisura.it,15,3.006239,0,2,3,1,0,0,1,2,0,1,4.3333335,0,0,0,1,0,0,0.5,0,0.4,0,0,0,0
cid.oxfordjournals.org,22,3.697846,0,2,3,1,0,0,1,3,0,0,6.6666665,0,0,0.14285715,1,0,0,0.33333334,0,0,0,0,0,1
mxp2124.com,11,3.0957954,0.36363637,1,2,0,0,4,1,3,0,0,5,0,0.36363637,0.33333334,0,0,0,0,0,0.39999998,0,0,0,0
vanswarpedtour.com,18,3.8365917,0,1,2,0,0,0,1,3,0,0,8.5,0,0,0.16666667,0,0,0,0.35714287,0,0,0.30769232,0,0,1
nationalelectrics.com,21,3.4992275,0,1,2,0,0,0,1,3,0,0,10,0,0,0.14285715,0,0,0,0.4117647,0,0,0.125,0,0,0
host1699214.hostland.pro,24,3.8868423,0.29166666,2,3,1,0,7,0,3,0,0,7.3333335,0,0.29166666,0.125,1,0,0.5,0.25,0,0.100000024,0,0,0,0
kundenverifikation.net,22,3.4817147,0,1,2,0,0,0,1,3,0,0,10.5,0,0,0,0,0,0,0.44444445,0,0,0.29411766,0,0,0
psycoaching.fr,14,3.6644979,0,1,2,0,0,0,1,2,0,1,6.5,0,0,0,0,0,0,0.36363637,0,0.19999999,0.3,0,0,0
maryville.org,13,3.3927474,0,1,2,0,0,0,1,3,0,0,6,0,0,0,0,0,0.5,0.44444445,0,0.39999998,0,0,0,1
webmailedu.jimdo.com,20,3.5841837,0,2,3,1,0,0,1,3,0,0,6,0,0,0,1,0,0,0.5,0,0.3,0.11111111,0,0,0
amexpresonlineservices.com,26,3.6094964,0,1,2,0,0,0,1,3,0,0,12.5,0,0,0.125,0,0,0,0.4090909,0,0,0.33333334,0,0,0
econolodgeaeroport.montreal.quebec.ca.mymotels.com,50,3.7982426,0,5,6,4,0,0,1,3,0,1,7.5,0,0,0.0625,1,0,0,0.5,0,0,0.1764706,0,0,1
aeimmedia.com,13,2.8731408,0,1,2,0,0,0,1,3,0,0,6,0,0,0,0,0,0.5,0.6666667,0,0.5,0.125,0,0,0
asastrologer.com,16,3.3278196,0,1,2,0,0,0,1,3,0,0,7.5,0,0,0.2,0,0,0,0.41666666,0,0.100000024,0.09090909,0,0,0
charlieoriley.com,17,3.3815806,0,1,2,0,0,0,1,3,0,0,8,0,0,0,0,0,0,0.53846157,0,0.100000024,0.16666667,0,0,1
honorshaven.com,15,3.3232315,0,1,2,0,0,0,1,3,0,0,7,0,0,0.2,0,0,0,0.36363637,0,0.19999999,0.4,0,0,0
revecent.com,12,3.0220551,0,1,2,0,0,0,1,3,0,0,5.5,0,0,0,0,0,0,0.375,0,0.5,0.2857143,0,0,0
goted-help.unionecso.gov.it,27,3.810081,0,3,5,2,1,0,1,2,0.037037037,1,4.6,0,0,0,1,0,0,0.33333334,0,0.3,0.22222222,0,0,0
kurtzmansigns.com,17,3.7345216,0,1,2,0,0,0,1,3,0,0,8,0,0,0.6,0,0,0,0.23076923,0,0,0.083333336,0,0,1
linpac.com,10,3.1219282,0,1,2,0,0,0,1,3,0,0,4.5,0,0,0,0,0,0,0.33333334,0,0.4,0.2,0,0,1
pragmatictory.blogspot.com,26,3.6714056,0,2,3,1,0,0,1,3,0,0,8,0,0,0.125,1,0,0,0.3846154,0,0.100000024,0.25,0,0,1
sunwayautoparts.com,19,3.5766177,0,1,2,0,0,0,1,3,0,0,9,0,0,0.16666667,0,0,0,0.46666667,0,0,0.071428575,0,0,0
delprizmanet.com,16,3.75,0,1,2,0,0,0,1,3,0,0,7.5,0,0,0.2,0,0,0,0.33333334,0,0.19999999,0.09090909,0,0,0
filmmusicreporter.com,21,3.5585186,0,1,2,0,0,0,1,3,0,0,10,0,0,0.14285715,0,0,0.5,0.3529412,0,0,0.1875,0,0,1
blogs.miis.edu,14,3.3787835,0,2,3,1,0,0,0,3,0,0,4,0,0,0,1,0,0,0.2,0,0.4,0,0,0,1
fazan-pacir.rs,14,3.324863,0,1,3,0,1,0,0,2,0.071428575,1,4,0,0,0,0,0,0,0.4,0,0.19999999,0.1,0,0,0
callereb.com,12,3.0849626,0,1,2,0,0,0,1,3,0,0,5.5,0,0,0,0,0,0.5,0.375,0,0.5,0.2857143,0,0,0
tughhenreton.ru,15,3.1068907,0,1,2,0,0,0,1,2,0,1,7,0,0,0.2,0,0,0.5,0.33333334,0,0.100000024,0.45454547,0,0,0
maryhuntsman.net,16,3.3278196,0,1,2,0,0,0,1,3,0,0,7.5,0,0,0.4,0,0,0,0.33333334,0,0.100000024,0.09090909,0,0,0
tbraseries.com,14,3.3787835,0,1,2,0,0,0,1,3,0,0,6.5,0,0,0.25,0,0,0,0.4,0,0.3,0.22222222,0,0,1
tworcy.com,10,2.9219282,0,1,2,0,0,0,1,3,0,0,4.5,0,0,0,0,0,0,0.33333334,0,0.7,0.2,0,0,1
wrmin.nic.in,12,2.6258147,0,2,3,1,0,0,1,2,0,1,3.3333333,0,0,0.25,1,0,0,0.2,0,0.5,0.25,0,0,1
missoni-dinnerware-margherita.buyblackfriday2011discount.com,60,4.419251,0.06666667,2,5,1,1,4,1,3,0.033333335,0,11.2,0,0.06666667,0.15,1,0,0.5,0.4074074,0,0,0.2857143,0,0,1
riotradio.de,12,2.9182959,0,1,2,0,0,0,1,2,0,1,5.5,0,0,0,0,0,0,0.5555556,0,0.39999998,0,0,0,1
newportwaterfrontevents.com,27,3.5599,0,1,2,0,0,0,1,3,0,0,13,0,0,0.33333334,0,0,0,0.3043478,0.2,0,0.22727273,0.33333334,0,1
anchortron.com,14,3.0391488,0,1,2,0,0,0,1,3,0,0,6.5,0,0,0.5,0,0,0,0.3,0,0.3,0.33333334,0,0,0
osvdailytake.com,16,3.75,0,1,2,0,0,0,1,3,0,0,7.5,0,0,0.2,0,0,0,0.5,0,0.100000024,0,0,0,1
breakbrake17.com,16,3.375,0.125,1,2,0,0,2,1,3,0,0,7.5,0,0.125,0.2,0,0,0,0.4,0,0.100000024,0.09090909,0,0,0
svenkneipp.de,13,3.0269868,0,1,2,0,0,0,1,2,0,1,6,0,0,0.25,0,0,0.5,0.3,0,0.3,0.11111111,0,0,0
discountbooksale.com,20,3.7219281,0,1,2,0,0,0,1,3,0,0,9.5,0,0,0.16666667,0,0,0.5,0.4375,0,0,0.13333334,0,0,1
awnsxsiio.biz,13,3.180833,0,1,2,0,0,0,0,3,0,0,6,0,0,0.75,0,0,0.5,0.44444445,0,0.3,0,0,0,0
ugtelemadrid.org,16,3.5,0,1,2,0,0,0,1,3,0,0,7.5,0,0,0,0,0,0,0.41666666,0,0.19999999,0,0,0,0
halspacejock.blogspot.com,25,3.7336607,0,2,3,1,0,0,1,3,0,0,7.6666665,0,0,0.25,1,0,0,0.33333334,0,0.3,0.09090909,0,0,1
animaxent.com,13,3.2389014,0,1,2,0,0,0,1,3,0,0,6,0,0,0,0,0,0,0.44444445,0,0.5,0.25,0,0,1
tableaudhotetheatre.ca,22,3.2776134,0,1,2,0,0,0,1,2,0,1,10.5,0,0,0,0,0,0,0.47368422,0,0,0.22222222,0,0,1
globalfinance.co.in,19,3.3660913,0,2,3,1,0,0,1,2,0,2,5.6666665,0,0,0,1,0,0,0.3846154,0,0.100000024,0.16666667,0,0,0
handlesets.com,14,3.5216408,0,1,2,0,0,0,1,3,0,0,6.5,0,0,0.25,0,0,0,0.3,0,0.3,0.44444445,0,0,1
davlenka-metal.ru,17,3.5724695,0,1,3,0,1,0,1,2,0.05882353,1,5,0,0,0,0,0,0,0.3846154,0,0,0.07692308,0,0,0
gracefell.blogspot.com,22,3.6635327,0,2,3,1,0,0,1,3,0,0,6.6666665,0,0,0.14285715,1,0,0.5,0.33333334,0,0.39999998,0,0,0,1
dairyaustralia.com.au,21,3.458525,0,2,3,1,0,0,1,2,0,1,6.3333335,0,0,0.14285715,1,0,0,0.5714286,0,0,0,0,0,1
polygon.com,11,3.0271692,0,1,2,0,0,0,1,3,0,0,5,0,0,0,0,0,0,0.42857143,0,0.5,0.16666667,0,0,1
warisacrime.org,15,3.3232315,0,1,2,0,0,0,1,3,0,0,7,0,0,0,0,0,0,0.45454547,0,0.3,0.1,0,0,1
bsiarchivalhistory.org,22,3.6635327,0,1,2,0,0,0,1,3,0,0,10.5,0,0,0.14285715,0,0,0,0.3888889,0,0,0.29411766,0,0,1
carpetcleanerssydney.com.au,27,3.736007,0,2,3,1,0,0,1,2,0,1,8.333333,0,0,0.22222222,1,0,0.5,0.4,0,0,0.10526316,0,0,0
oldasoft.eu,11,3.2776134,0,1,2,0,0,0,0,2,0,1,5,0,0,0,0,0,0,0.375,0,0.5,0,0,0,0
techvicky.pw,12,3.4182959,0,1,2,0,0,0,0,2,0,1,5.5,0,0,0.25,0,0,0,0.33333334,0,0.3,0,0,0,0
familia-dacostagoa.blogspot.com,31,3.689058,0,2,4,1,1,0,1,3,0.032258064,0,7,0,0,0.1,1,0,0,0.5294118,0,0,0,0,0,1
gee.cs.oswego.edu,17,2.984234,0,3,4,2,0,0,0,3,0,1,3.5,0,0,0,1,0,0.5,0.6666667,0,0,0,0,0,1
rice.edu,8,2.75,0,1,2,0,0,0,0,3,0,0,3.5,0,0,0,0,0,0,0.5,0,0.4,0,0,0,1
ativa3.tempsite.ws,18,3.350209,0.055555556,2,3,1,0,1,0,2,0,1,5.3333335,0,0.055555556,0.16666667,1,0,0,0.6,0,0.5,0.2,0,0,0
pravaliaculturala.ro,20,3.1659575,0,1,2,0,0,0,0,2,0,1,9.5,0,0,0,0,0,0,0.47058824,0,0,0,0,0,0
recruitmentlaws.co.uk,21,3.820889,0,2,3,1,0,0,1,2,0,2,6.3333335,0,0,0.14285715,1,0,0,0.33333334,0,0,0.21428572,0,0,1
ssecurupgr.moonfruit.com,24,3.6572683,0,2,3,1,0,0,1,3,0,0,7.3333335,0,0,0.25,1,0,0.5,0.3,0,0.19999999,0,0,0,0
down-fasterfile9.com,20,4.0219283,0.05,1,3,0,1,1,1,3,0.05,0,6,0,0.05,0,0,0,0,0.35714287,0,0,0.06666667,0,0,0
nkobetoursandtravel.com,23,3.882045,0,1,2,0,0,0,1,3,0,0,11,0,0,0.2857143,0,0,0,0.36842105,0,0,0.22222222,0,0,0
nkckbkalcabkkndc.website ,25,3.5590796,0,1,2,0,0,0,0,8,0,0,12,0,0,1,0,0,0.5,0.125,0,0,0.06666667,0,0,0
ktpublicrelations.com,21,3.916127,0,1,2,0,0,0,1,3,0,0,10,0,0,0.14285715,0,0,0,0.3529412,0,0,0.1875,0,0,1
sindbuzios.com.br,17,3.4992275,0,2,3,1,0,0,1,2,0,1,5,0,0,0.2,1,0,0,0.4,0,0.3,0.22222222,0,0,0
imagi-nations.ca,16,3.2806392,0,1,3,0,1,0,1,2,0.0625,1,4.6666665,0,0,0,0,0,0,0.5,0,0.100000024,0.16666667,0,0,1
johnsims.girlshopes.com,23,3.6211755,0,2,3,1,0,0,1,3,0,0,7,0,0,0.42857143,1,0,0,0.25,0,0.3,0,0,0,1
maxlocations.com,16,3.3278196,0,1,2,0,0,0,1,3,0,0,7.5,0,0,0,0,0,0,0.41666666,0,0.19999999,0.18181819,0,0,1
usa.autodesk.com,16,3.375,0,2,3,1,0,0,1,3,0,0,4.6666665,0,0,0,1,0,0,0.6666667,0,0,0,0,0,1
sellerctral.amzon.pi2to1fa0me3yu2kmian6xpi87tznk.australianhempmanufacturingcompany.com.au,90,4.449683,0.08888889,5,6,4,0,8,1,2,0,1,14.166667,0,0.08888889,0.23333333,1,0,0.5,0.27272728,0,0.19999999,0.1,0,0,0
readingeagle.com,16,3.4528196,0,1,2,0,0,0,1,3,0,0,7.5,0,0,0,0,0,0,0.5,0,0.19999999,0.27272728,0,0,1
ifindfile.com,13,3.180833,0,1,2,0,0,0,1,3,0,0,6,0,0,0.25,0,0,0,0.44444445,0,0.3,0.25,0,0,1
sfos.uaf.edu,12,2.9182959,0,2,3,1,0,0,0,3,0,0,3.3333333,0,0,0,1,0,0,0.25,0,0.4,0,0,0,1
a.kafunews.com,14,3.5216408,0,2,3,1,0,0,1,3,0,1,4,0,0,0,1,0,0,1,0,0,0,0,0,0
katecares.org,13,3.2389014,0,1,2,0,0,0,1,3,0,0,6,0,0,0,0,0,0,0.44444445,0,0.39999998,0.375,0,0,1
homesgrandrapidsrealestate.com,30,3.7898982,0,1,2,0,0,0,1,3,0,0,14.5,0,0,0.3,0,0,0,0.3846154,0,0,0.24,0,0,1
hjggt.com,9,2.947703,0,1,2,0,0,0,1,3,0,0,4,0,0,1,0,0,0.5,0,0,0.5,0,0,0,0
matheusprado.net,16,3.625,0,1,2,0,0,0,1,3,0,0,7.5,0,0,0.2,0,0,0,0.41666666,0,0.19999999,0.27272728,0,0,0
ssivendorinformation.com,24,3.6053886,0,1,2,0,0,0,1,3,0,0,11.5,0,0,0,0,0,0.5,0.4,0,0,0.36842105,0,0,0
theblackpage.forumotion.com,27,4.014147,0,2,3,1,0,0,1,3,0,0,8.333333,0,0,0.11111111,1,0,0,0.33333334,0,0.100000024,0.18181819,0,0,1
mond-wolf.livejournal.com,25,3.8936605,0,2,4,1,1,0,1,3,0.04,0,5.5,0,0,0,1,0,0,0.25,0,0.3,0.25,0,0,1
ideafinder.com,14,3.3787835,0,1,2,0,0,0,1,3,0,0,6.5,0,0,0,0,0,0,0.5,0,0.3,0.33333334,0,0,1
defendingcontending.com,23,3.2575004,0,1,2,0,0,0,1,3,0,0,11,0,0,0.14285715,0,0,0,0.31578946,0,0,0.5,0,0.8,1
arcadias.icu,12,2.8553886,0,1,2,0,0,0,0,3,0,0,5.5,0,0,0,0,0,0,0.5,0,0.5,0,0,0,0
scarletknights.com,18,3.8365917,0,1,2,0,0,0,1,3,0,0,8.5,0,0,0.5,0,0,0,0.21428572,0,0,0,0,0,1
cass.north-dakota.house.info,28,3.7979028,0,3,5,2,1,0,0,4,0.035714287,0,4.8,0,0,0.11111111,1,0,0.5,0.25,0,0.4,0,0,0,1
stopping-dog-behavior-problems.com,34,4.0545387,0,1,5,0,1,0,1,3,0.0882353,0,6,0,0,0,0,0,0.5,0.33333334,0,0,0.1724138,0,0,1
techadmins.moonfruit.com,24,3.7720551,0,2,3,1,0,0,1,3,0,0,7.3333335,0,0,0.125,1,0,0,0.3,0,0.3,0.22222222,0,0,0
itacardoispontozero.com,23,3.5840125,0,1,2,0,0,0,1,3,0,0,11,0,0,0,0,0,0,0.47368422,0,0,0.2777778,0,0,0
fruitfulkitchen.com.au,22,3.788755,0,2,3,1,0,0,1,2,0,1,6.6666665,0,0,0.14285715,1,0,0,0.33333334,0,0,0.2857143,0,0,0
bluestar3000.com,16,3.7028196,0.25,1,2,0,0,4,1,3,0,0,7.5,0,0.25,0,0,0,0.75,0.375,0,0.100000024,0.09090909,0,0,1
citinjusteveng.ru,17,3.4992275,0,1,2,0,0,0,1,2,0,1,8,0,0,0,0,0,0,0.35714287,0,0,0.30769232,0,0,0
setaccess.webflow.io,20,3.4464393,0,2,3,1,0,0,0,2,0,1,6,0,0,0.16666667,1,0,0.5,0.33333334,0,0.39999998,0.125,0,0,0
e-commercedevelopment.weebly.com,32,3.5778196,0,2,4,1,1,0,1,3,0.03125,1,7.25,0,0,0,1,0,0.5,0.4,0,0,0.15,0,0,1
buckskinranch.com,17,3.5724695,0,1,2,0,0,0,1,3,0,0,8,0,0,0.6,0,0,0,0.23076923,0,0,0.16666667,0,0,0
frankenstein1931.com,20,3.8841836,0.2,1,2,0,0,4,1,3,0,0,9.5,0,0.2,0.16666667,0,0,0,0.33333334,0,0,0.2,0,0,1
thepixellab.net,15,3.3232315,0,1,2,0,0,0,1,3,0,0,7,0,0,0,0,0,0.5,0.36363637,0,0.100000024,0.2,0,0,1
cms.westport.k12.ct.us,22,3.5726237,0.09090909,4,5,3,0,2,0,2,0,2,3.6,0,0.09090909,0.2857143,1,0,0,0,0,0,0,0,0,1
ecardview.hallmark.com,22,3.697846,0,2,3,1,0,0,1,3,0,0,6.6666665,0,0,0.2857143,1,0,0,0.44444445,0,0.3,0,0,0,1
go4nico.de,10,3.1219282,0.1,1,2,0,0,1,1,2,0,1,4.5,0,0.1,0,0,0,0,0.5,0,0.5,0,0,0,0
gbkybze.ga,10,2.9219282,0,1,2,0,0,0,0,2,0,1,4.5,0,0,0.33333334,0,0,0,0.2857143,0,0.5,0,0,0,0
mizarstvogregor.si,18,3.4613202,0,1,2,0,0,0,0,2,0,1,8.5,0,0,0.33333334,0,0,0,0.33333334,0,0,0.14285715,0,0,0
spacerockmountain.blogspot.com,30,3.8947399,0,2,3,1,0,0,1,3,0,0,9.333333,0,0,0.2,1,0,0,0.4117647,0,0,0.1875,0,0,1
vauxhall.co.uk,14,3.2359264,0,2,3,1,0,0,1,2,0,2,4,0,0,0,1,0,0.5,0.375,0,0.5,0.14285715,0,0,1
kaassc.com,10,2.7219281,0,1,2,0,0,0,1,3,0,0,4.5,0,0,0.33333334,0,0,0.5,0.33333334,0,0.5,0,0,0,1
rockdetector.com,16,3.0306392,0,1,2,0,0,0,1,3,0,0,7.5,0,0,0.2,0,0,0,0.33333334,0,0.100000024,0.18181819,0,0,1
superoriente.com,16,3.4528196,0,1,2,0,0,0,1,3,0,0,7.5,0,0,0,0,0,0,0.5,0,0.100000024,0.27272728,0,0,0
dare2bherd.com,14,3.3787835,0.071428575,1,2,0,0,1,1,3,0,0,6.5,0,0.071428575,0,0,0,0,0.33333334,0,0.3,0.33333334,0,0,0
hitcpm.com,10,2.9219282,0,1,2,0,0,0,1,3,0,0,4.5,0,0,0.6666667,0,0,0,0.16666667,0,0.4,0.4,0,0,1
bodyrockfitness.com,19,3.787144,0,1,2,0,0,0,1,3,0,0,9,0,0,0.16666667,0,0,0.5,0.33333334,0,0,0.14285715,0,0,1
ear4music.org,13,3.5465937,0.07692308,1,2,0,0,1,1,3,0,0,6,0,0.07692308,0,0,0,0,0.5,0,0.3,0,0,0,1
owczarki-niemieckie.com,23,3.5013978,0,1,3,0,1,0,1,3,0.04347826,0,7,0,0,0.14285715,0,0,0,0.5,0,0,0,0,0,0
boygirlvip.com,14,3.5216408,0,1,2,0,0,0,1,3,0,0,6.5,0,0,0.25,0,0,0,0.4,0,0.3,0,0,0,0
artecapital.com.br,18,3.4613202,0,2,3,1,0,0,1,2,0,1,5.3333335,0,0,0,1,0,0,0.45454547,0,0.3,0.1,0,0,0
hepsibirbilisim.com,19,3.3211043,0,1,2,0,0,0,1,3,0,0,9,0,0,0,0,0,0,0.4,0,0,0.14285715,0,0,0
freefaceb0ok.ga,15,3.3232315,0.06666667,1,2,0,0,1,0,2,0,1,7,0,0.06666667,0,0,0,0.5,0.45454547,0,0.5,0.09090909,0,0,0
ifyouwriteit.com,16,3.4528196,0,1,2,0,0,0,1,3,0,0,7.5,0,0,0,0,0,0,0.5833333,0,0.19999999,0.27272728,0,0,1
bosko.toonzone.net,18,2.9274511,0,2,3,1,0,0,1,3,0,0,5.3333335,0,0,0,1,0,0,0.4,0,0.4,0,0,0,1
triumph.daveola.com,19,3.826875,0,2,3,1,0,0,1,3,0,0,5.6666665,0,0,0.16666667,1,0,0,0.2857143,0,0.4,0,0,0,1
elfcu.org,9,3.169925,0,1,2,0,0,0,1,3,0,0,4,0,0,0.33333334,0,0,0,0.4,0,0.4,0,0,0,1
spineuniverse.com,17,3.4548223,0,1,2,0,0,0,1,3,0,0,8,0,0,0,0,0,0,0.46153846,0,0.100000024,0.16666667,0,0,1
northshorevisitor.com,21,3.4039896,0,1,2,0,0,0,1,3,0,0,10,0,0,0.42857143,0,0,0,0.3529412,0,0,0.5,0,0,1
cloudconnect.goog,17,3.1018813,0,1,2,0,0,0,0,4,0,0,8,0,0,0,0,0,0.5,0.33333334,0,0.100000024,0.18181819,0,0,0
bnpparibas.com.hk,17,3.6168747,0,2,3,1,0,0,0,2,0,1,5,0,0,0.4,1,0,0.5,0.3,0,0.3,0,0,0,1
photo.hbpopular.com,19,3.3660913,0,2,3,1,0,0,1,3,0,0,5.6666665,0,0,0.16666667,1,0,0,0.4,0,0.7,0.25,0,0,0
tomhomgroup.com,15,3.0565648,0,1,2,0,0,0,1,3,0,0,7,0,0,0.2,0,0,0,0.36363637,0,0.19999999,0.2,0,0,1
fortdefranceairportcarrental.com,32,3.5459585,0,1,2,0,0,0,1,3,0,0,15.5,0,0,0.2,0,0,0.5,0.35714287,0,0,0.18518518,0,0.2,1
biedermanowens.com,18,3.5724313,0,1,2,0,0,0,1,3,0,0,8.5,0,0,0,0,0,0,0.42857143,0,0,0.30769232,0,0,1
wavestechco.com,15,3.3232315,0,1,2,0,0,0,1,3,0,0,7,0,0,0.2,0,0,0,0.36363637,0,0.19999999,0.1,0,0,0
latinamericaeditor.com,22,3.4817147,0,1,2,0,0,0,1,3,0,0,10.5,0,0,0,0,0,0,0.5,0,0,0.4117647,0,0,1
australiaindependent.com,24,3.7406015,0,1,2,0,0,0,1,3,0,0,11.5,0,0,0.125,0,0,0,0.45,0,0,0.2631579,0,0.2,1
valouweeigenaren.nl,19,3.3660913,0,1,2,0,0,0,1,2,0,1,9,0,0,0,0,0,0.5,0.5625,0,0,0.26666668,0,0,0
graphyle.com,12,3.5849626,0,1,2,0,0,0,1,3,0,0,5.5,0,0,0,0,0,0,0.375,0,0.4,0,0,0,1
provenresultsmarketing.com,26,3.950064,0,1,2,0,0,0,1,3,0,0,12.5,0,0,0.25,0,0,0,0.3181818,0,0,0.23809524,0,0,0
vons.com,8,2.75,0,1,2,0,0,0,1,3,0,0,3.5,0,0,0,0,0,0,0.25,0,0.4,0.33333334,0,0,1
cabehealthservices.net,22,3.4771752,0,1,2,0,0,0,1,3,0,0,10.5,0,0,0.2857143,0,0,0,0.3888889,0,0,0.23529412,0,0,0
poupounes.com,13,3.0269868,0,1,2,0,0,0,1,3,0,0,6,0,0,0,0,0,0,0.5555556,0,0.5,0.375,0,0.2,1
rizar.cz,8,2.5,0,1,2,0,0,0,1,2,0,1,3.5,0,0,0,0,0,0,0.4,0,0.4,0,0,0,0
shrr.com,8,2.75,0,1,2,0,0,0,1,3,0,0,3.5,0,0,1,0,0,0.5,0,0,0.4,0,0,0,1
inter-bus.ca,12,3.5849626,0,1,3,0,1,0,1,2,0.083333336,1,3.3333333,0,0,0,0,0,0,0.375,0,0.3,0.25,0,0,1
larrygarnerbluesman.com,23,3.6211755,0,1,2,0,0,0,1,3,0,0,11,0,0,0.14285715,0,0,0.5,0.36842105,0,0,0.16666667,0,0,1
omnimysterynews.com,19,3.4713545,0,1,2,0,0,0,1,3,0,0,9,0,0,0,0,0,0,0.4,0,0,0.071428575,0,0,1
pop-helpline.in,15,3.0565648,0,1,3,0,1,0,1,2,0.06666667,1,4.3333335,0,0,0.2,0,0,0,0.36363637,0,0.19999999,0.18181819,0,0,0
bonjo.bmbsklep.pl,17,3.3371754,0,2,3,1,0,0,1,2,0,1,5,0,0,0.8,1,0,0,0.4,0,0.4,0.25,0,0,0
tv-tube.tv,10,2.6464393,0,1,3,0,1,0,0,2,0.1,2,2.6666667,0,0,0,0,0,0,0.33333334,0,0.7,0,0,0,1
